ATTRACTIONID,FOODID,DISTANCE
84,159,22.183
84,160,5.556
84,161,5.556
84,162,21.02
84,163,21.225
84,164,21.51
84,165,22.321
84,166,7.556
84,167,14.441
84,168,17.752
84,169,5.992
84,170,14.152
84,171,22.183
84,172,16.221
84,173,16.424
84,174,21.742
84,175,15.446
81,176,17.043
81,177,18.218
81,178,18.218
81,179,18.127
81,180,18.916
81,181,15.228
81,182,4.736
81,183,16.678
81,184,16.678
81,185,23.246
81,186,28.073
81,187,23.636
81,188,11.423
81,189,11.423
81,190,3.778
81,191,16.244
81,192,4.154
81,193,3.52
81,194,29.175
81,195,28.711
81,196,2.923
81,197,16.82
81,198,16.522
81,199,6.401
81,200,19.551
82,176,16.478
82,177,19.069
82,178,19.069
82,179,18.978
82,180,19.767
82,181,14.662
82,182,5.586
82,183,16.113
82,184,16.113
82,185,24.097
82,186,27.508
82,187,23.071
82,188,12.273
82,189,12.273
82,190,3.057
82,191,15.679
82,192,6.129
82,193,4.37
82,194,28.61
82,195,28.145
82,196,1.616
82,197,16.255
82,198,15.957
82,199,6.72
82,200,19.555
83,176,56.184
83,177,70.448
83,178,70.448
83,179,69.801
83,180,70.59
83,181,54.216
83,182,54.141
83,183,54.006
83,184,54.006
83,185,74.92
83,186,70.896
83,187,64.11
83,188,63.096
83,189,63.096
83,190,54.503
83,191,52.606
83,192,58.188
83,193,57.602
83,194,69.649
83,195,75.435
83,196,52.328
83,197,43.873
83,198,43.575
83,199,57.863
83,200,43.023
84,176,15.728
84,177,16.482
84,178,16.482
84,179,16.391
84,180,17.18
84,181,13.913
84,182,3.727
84,183,15.363
84,184,15.363
84,185,21.51
84,186,26.758
84,187,22.321
84,188,9.686
84,189,9.686
84,190,2.351
84,191,14.929
84,192,3.868
84,193,3.234
84,194,27.86
84,195,27.396
84,196,1.572
84,197,15.505
84,198,15.207
84,199,6.015
84,200,20.663
81,201,19.019
81,202,7.47
81,203,4.309
81,204,6.469
81,205,26.672
81,206,9.686
81,207,27.042
81,208,22.371
81,209,27.484
81,210,14.283
81,211,23.142
81,212,16.873
81,213,26.282
81,214,15.111
81,215,24.87
81,216,5.488
81,217,23.073
81,218,23.073
81,219,3.294
81,220,16.729
81,221,16.744
81,222,4.277
81,223,7.37
81,224,13.524
81,225,26.694
82,201,19.023
82,202,8.32
82,203,3.86
82,204,6.9
82,205,26.107
82,206,10.536
82,207,26.477
82,208,21.806
82,209,26.919
82,210,13.718
82,211,22.577
82,212,16.308
82,213,25.717
82,214,15.961
82,215,25.72
82,216,4.776
82,217,20.852
82,218,20.852
82,219,4.145
82,220,16.164
82,221,16.179
82,222,4.868
82,223,8.22
82,224,12.959
82,225,26.129
83,201,42.491
83,202,59.144
83,203,53.714
83,204,58.805
83,205,67.146
83,206,61.36
83,207,73.766
83,208,56.127
83,209,67.958
83,210,61.007
83,211,63.616
83,212,52.139
83,213,66.756
83,214,66.785
83,215,76.544
83,216,51.615
83,217,46.545
83,218,46.545
83,219,52.699
83,220,43.781
83,221,42.359
83,222,56.314
83,223,59.044
83,224,60.248
83,225,73.418
84,201,20.131
84,202,4.61
84,203,3.234
84,204,6.195
84,205,25.357
84,206,7.924
84,207,25.727
84,208,21.056
84,209,26.169
84,210,12.968
84,211,21.827
84,212,15.558
84,213,24.967
84,214,13.374
84,215,23.133
84,216,4.026
84,217,20.102
84,218,20.102
84,219,2.285
84,220,15.414
84,221,15.429
84,222,4.163
84,223,5.608
84,224,12.209
84,225,25.379
81,226,12.818
81,227,9.353
81,228,3.784
81,229,25.359
81,230,5.781
82,226,12.253
82,227,7.302
82,228,2.787
82,229,24.793
82,230,6.632
83,226,59.536
83,227,49.426
83,228,53.189
83,229,65.833
83,230,55.186
84,226,11.503
84,227,6.552
84,228,2.169
84,229,24.044
84,230,4.772
85,1,13.674
85,2,10.6
85,3,12.507
85,4,6.591
85,5,3.418
85,6,18.974
85,7,13.04
85,8,19.597
85,9,8.645
85,10,10.453
85,11,10.453
85,12,10.453
85,13,16.784
85,14,5.204
85,15,4.461
85,16,4.728
85,17,4.558
85,18,3.301
85,19,16.884
85,20,12.827
85,21,15.837
85,22,27.867
85,23,18.124
85,24,6.515
85,25,6.387
86,1,7.502
86,2,1.918
86,3,14.363
86,4,3.239
86,5,2.967
86,6,16.036
86,7,11.757
86,8,9.992
86,9,10.5
86,10,12.309
86,11,12.309
86,12,12.309
86,13,7.591
86,14,5.354
86,15,1.083
86,16,1.35
86,17,3.822
86,18,3.409
86,19,8.465
86,20,11.543
86,21,14.554
86,22,18.262
86,23,9.864
86,24,2.725
86,25,3.035
87,1,14.111
87,2,11.213
87,3,7.024
87,4,15.891
87,5,9.457
87,6,19.411
87,7,13.478
87,8,20.211
87,9,0.669
87,10,4.971
87,11,4.971
87,12,4.971
87,13,17.222
87,14,3.155
87,15,10.5
87,16,11.36
87,17,10.597
87,18,6.364
87,19,17.497
87,20,13.264
87,21,16.275
87,22,28.481
87,23,20.082
87,24,13.994
87,25,14.41
88,1,11.909
88,2,5.75
88,3,20.687
88,4,6.255
88,5,12.15
88,6,17.249
88,7,18.143
88,8,9.545
88,9,16.825
88,10,18.634
88,11,18.634
88,12,18.634
88,13,10.66
88,14,13.358
88,15,7.02
88,16,5.897
88,17,10.253
88,18,12.033
88,19,6.085
88,20,17.929
88,21,20.94
88,22,19.474
88,23,9.417
88,24,5.738
88,25,6.572
85,26,15.52
85,27,2.454
85,28,16.348
85,29,5.723
85,30,11.346
85,31,14.205
85,32,6.957
85,33,14.379
85,34,8.59
85,35,8.59
85,36,8.59
85,37,8.59
85,38,8.59
85,39,8.59
85,40,8.59
85,41,8.59
85,42,8.59
85,43,8.59
85,44,8.59
85,45,9.146
85,46,13.454
85,47,13.242
85,48,24.245
85,49,5.665
85,50,13.542
86,26,5.526
86,27,1.747
86,28,6.354
86,29,2.371
86,30,11.631
86,31,4.994
86,32,3.168
86,33,4.385
86,34,6.809
86,35,6.809
86,36,6.809
86,37,6.809
86,38,6.809
86,39,6.809
86,40,6.809
86,41,6.809
86,42,6.809
86,43,6.809
86,44,6.809
86,45,9.43
86,46,12.171
86,47,11.959
86,48,18.165
86,49,8.99
86,50,11.502
87,26,16.133
87,27,8.493
87,28,16.961
87,29,13.929
87,30,6.996
87,31,14.819
87,32,14.127
87,33,14.992
87,34,3.59
87,35,3.59
87,36,3.59
87,37,3.59
87,38,3.59
87,39,3.59
87,40,3.59
87,41,3.59
87,42,3.59
87,43,3.59
87,44,3.59
87,45,9.583
87,46,13.892
87,47,13.68
87,48,24.682
87,49,8.187
87,50,13.979
88,26,7.198
88,27,11.186
88,28,7.464
88,29,6.687
88,30,19.369
88,31,4.417
88,32,5.351
88,33,6.117
88,34,16.613
88,35,16.613
88,36,16.613
88,37,16.613
88,38,16.613
88,39,16.613
88,40,16.613
88,41,16.613
88,42,16.613
88,43,16.613
88,44,16.613
88,45,17.169
88,46,18.557
88,47,18.345
88,48,19.378
88,49,15.376
88,50,16.979
85,51,12.439
85,52,24.277
85,53,21.634
85,54,13.84
85,55,24.169
85,56,11.604
85,57,18.302
85,58,21.799
85,59,12.116
85,60,6.007
85,61,9.519
85,62,5.37
85,63,27.61
85,64,22.844
85,65,22.806
85,66,27.562
85,67,8.864
85,68,5.477
85,69,12.823
85,70,13.256
85,71,12.098
85,72,12.692
85,73,5.156
85,74,15.226
85,75,12.595
86,51,11.155
86,52,17.324
86,53,12.028
86,54,5.221
86,55,14.563
86,56,10.321
86,57,10.195
86,58,12.194
86,59,10.833
86,60,5.342
86,61,10.412
86,62,7.225
86,63,28.676
86,64,13.239
86,65,13.2
86,66,21.482
86,67,10.719
86,68,5.627
86,69,13.108
86,70,11.973
86,71,12.382
86,72,14.547
86,73,1.778
86,74,13.943
86,75,12.879
87,51,12.876
87,52,24.714
87,53,22.247
87,54,14.453
87,55,24.782
87,56,12.042
87,57,20.414
87,58,22.412
87,59,12.554
87,60,4.233
87,61,2.67
87,62,4.475
87,63,28.048
87,64,23.458
87,65,23.419
87,66,27.999
87,67,1.958
87,68,3.154
87,69,6.508
87,70,13.694
87,71,5.782
87,72,7.209
87,73,12.007
87,74,15.664
87,75,4.839
88,51,17.541
88,52,18.537
88,53,13.241
88,54,3.702
88,55,15.776
88,56,16.707
88,57,9.748
88,58,13.406
88,59,17.219
88,60,15.717
88,61,18.15
88,62,13.524
88,63,30.339
88,64,14.451
88,65,14.413
88,66,22.694
88,67,17.044
88,68,13.631
88,69,20.846
88,70,18.359
88,71,20.121
88,72,20.872
88,73,5.25
88,74,20.329
88,75,20.618
85,76,5.801
85,77,16.336
85,78,14.848
85,79,21.229
85,80,10.338
85,81,9.41
85,82,15.498
85,83,16.031
85,84,8.41
85,85,16.01
85,86,7.852
85,87,13.135
85,88,15.016
85,89,7.507
85,90,6.845
85,91,9.57
85,92,9.519
85,93,15.305
85,94,17.892
85,95,24.134
85,96,28.709
85,97,27.563
85,98,6.364
85,99,7.732
85,100,9.685
86,76,5.351
86,77,10.678
86,78,13.565
86,79,11.623
86,80,9.776
86,81,9.695
86,82,5.475
86,83,6.083
86,84,8.695
86,85,6.02
86,86,9.707
86,87,13.42
86,88,4.993
86,89,7.791
86,90,6.163
86,91,9.854
86,92,7.681
86,93,14.022
86,94,9.632
86,95,22.537
86,96,27.026
86,97,19.915
86,98,3.012
86,99,8.017
86,100,5.224
87,76,6.676
87,77,16.774
87,78,15.286
87,79,21.842
87,80,10.776
87,81,9.848
87,82,16.112
87,83,16.644
87,84,6.301
87,85,16.623
87,86,1.755
87,87,6.82
87,88,15.63
87,89,5.398
87,90,10.23
87,91,10.007
87,92,1.711
87,93,15.743
87,94,19.85
87,95,18.651
87,96,29.147
87,97,28.001
87,98,15.76
87,99,5.624
87,100,10.122
88,76,17.892
88,77,10.231
88,78,19.951
88,79,12.836
88,80,16.162
88,81,17.433
88,82,6.476
88,83,4.938
88,84,16.433
88,85,4.917
88,86,16.032
88,87,21.158
88,88,5.994
88,89,15.53
88,90,12.55
88,91,17.593
88,92,17.7
88,93,20.408
88,94,9.185
88,95,30.275
88,96,31.438
88,97,21.127
88,98,6.125
88,99,15.755
88,100,11.61
85,101,4.761
85,102,23.173
85,103,4.114
85,104,12.037
85,105,4.64
85,106,4.691
85,107,3.167
85,108,2.961
85,109,3.193
85,110,7.235
85,111,23.389
85,112,3.766
85,113,8.765
85,114,1.94
85,115,7.756
85,116,27.225
85,117,7.837
85,118,11.835
85,119,5.07
85,120,5.771
85,121,5.824
85,122,16.398
85,123,11.053
85,124,17.66
85,125,4.89
86,101,0.904
86,102,21.89
86,103,0.736
86,104,12.101
86,105,6.406
86,106,0.834
86,107,2.428
86,108,1.418
86,109,1.767
86,110,5.235
86,111,15.401
86,112,3.483
86,113,9.049
86,114,2.213
86,115,9.611
86,116,25.942
86,117,9.693
86,118,9.799
86,119,2.575
86,120,2.997
86,121,3.05
86,122,8.661
86,123,1.897
86,124,5.817
86,125,2.396
87,101,11.038
87,102,23.611
87,103,10.152
87,104,7.47
87,105,11.714
87,106,10.969
87,107,9.205
87,108,9.0
87,109,9.232
87,110,14.832
87,111,23.827
87,112,9.434
87,113,5.753
87,114,7.979
87,115,1.659
87,116,27.663
87,117,0.949
87,118,9.402
87,119,12.213
87,120,12.98
87,121,13.033
87,122,17.011
87,123,11.667
87,124,18.273
87,125,10.929
88,101,6.299
88,102,28.276
88,103,6.673
88,104,20.06
88,105,12.792
88,106,6.03
88,107,11.899
88,108,7.805
88,109,9.133
88,110,9.467
88,111,16.613
88,112,12.499
88,113,16.788
88,114,10.673
88,115,15.936
88,116,31.382
88,117,16.017
88,118,19.858
88,119,9.007
88,120,7.738
88,121,7.791
88,122,2.131
88,123,5.301
88,124,6.851
88,125,8.827
85,126,16.368
85,127,17.641
85,128,8.757
85,129,10.498
85,130,21.738
85,131,28.65
85,132,9.867
85,133,5.728
85,134,20.26
85,135,17.656
85,136,29.151
85,137,16.928
85,138,14.994
85,139,26.029
85,140,5.459
85,141,27.901
85,142,16.899
85,143,17.596
85,144,13.302
85,145,25.543
85,146,27.279
85,147,26.095
85,148,13.551
85,149,14.244
85,150,32.378
86,126,18.224
86,127,17.926
86,128,5.782
86,129,10.783
86,130,16.555
86,131,22.57
86,132,10.521
86,133,6.394
86,134,18.662
86,135,17.941
86,136,22.145
86,137,17.212
86,138,15.279
86,139,24.746
86,140,5.437
86,141,18.296
86,142,17.184
86,143,9.336
86,144,12.016
86,145,19.464
86,146,25.995
86,147,27.79
86,148,12.267
86,149,12.96
86,150,24.576
87,126,10.885
87,127,13.242
87,128,19.15
87,129,4.234
87,130,22.176
87,131,29.087
87,132,10.304
87,133,4.219
87,134,14.777
87,135,18.356
87,136,29.589
87,137,12.528
87,138,10.594
87,139,26.467
87,140,11.386
87,141,28.515
87,142,10.584
87,143,19.555
87,144,13.74
87,145,25.981
87,146,27.716
87,147,26.533
87,148,13.988
87,149,14.681
87,150,32.816
88,126,24.548
88,127,25.664
88,128,7.728
88,129,18.521
88,130,24.467
88,131,23.782
88,132,17.89
88,133,13.883
88,134,26.401
88,135,25.679
88,136,23.357
88,137,24.951
88,138,23.017
88,139,31.132
88,140,11.824
88,141,19.509
88,142,24.922
88,143,8.889
88,144,17.328
88,145,20.676
88,146,32.381
88,147,29.002
88,148,18.653
88,149,19.346
88,150,25.789
85,151,19.552
85,152,20.611
85,153,27.478
85,154,3.125
85,155,20.334
85,156,16.459
85,157,27.225
85,158,16.368
85,159,22.515
85,160,14.03
85,161,14.03
85,162,21.352
85,163,21.557
85,164,28.765
85,165,22.653
85,166,7.888
85,167,14.773
85,168,18.084
85,169,8.753
85,170,12.056
85,171,22.515
85,172,16.553
85,173,23.188
85,174,22.074
85,175,15.779
86,151,14.365
86,152,11.006
86,153,26.194
86,154,1.716
86,155,10.729
86,156,16.744
86,157,25.942
86,158,18.224
86,159,17.332
86,160,6.294
86,161,6.294
86,162,16.211
86,163,16.374
86,164,20.353
86,165,21.37
86,166,8.173
86,167,15.058
86,168,18.369
86,169,4.781
86,170,13.204
86,171,17.332
86,172,15.27
86,173,15.267
86,174,20.791
86,175,16.063
87,151,19.99
87,152,21.225
87,153,27.915
87,154,9.163
87,155,20.948
87,156,10.144
87,157,27.663
87,158,10.885
87,159,22.953
87,160,14.643
87,161,14.643
87,162,17.932
87,163,21.995
87,164,30.572
87,165,23.091
87,166,4.657
87,167,8.458
87,168,13.685
87,169,14.922
87,170,4.908
87,171,22.953
87,172,16.991
87,173,23.626
87,174,22.512
87,175,8.872
88,151,15.577
88,152,12.218
88,153,31.529
88,154,9.083
88,155,11.942
88,156,24.482
88,157,31.382
88,158,24.548
88,159,25.244
88,160,3.223
88,161,3.223
88,162,22.597
88,163,24.286
88,164,21.565
88,165,27.756
88,166,15.911
88,167,22.796
88,168,26.107
88,169,8.976
88,170,20.237
88,171,25.244
88,172,21.656
88,173,16.48
88,174,27.177
88,175,23.801
85,176,16.06
85,177,22.741
85,178,22.741
85,179,23.732
85,180,25.336
85,181,14.245
85,182,3.753
85,183,15.695
85,184,15.695
85,185,28.765
85,186,27.09
85,187,22.653
85,188,18.134
85,189,18.134
85,190,4.115
85,191,15.261
85,192,7.188
85,193,5.791
85,194,28.192
85,195,27.728
85,196,1.94
85,197,15.837
85,198,15.539
85,199,5.419
85,200,18.568
86,176,14.777
86,177,15.325
86,178,15.325
86,179,15.234
86,180,16.023
86,181,14.529
86,182,3.802
86,183,15.98
86,184,15.98
86,185,20.353
86,186,28.155
86,187,21.37
86,188,8.529
86,189,8.529
86,190,1.837
86,191,15.546
86,192,3.398
86,193,2.002
86,194,26.909
86,195,23.072
86,196,2.213
86,197,16.122
86,198,15.824
86,199,5.284
86,200,20.424
87,176,16.498
87,177,23.179
87,178,23.179
87,179,25.453
87,180,26.241
87,181,8.782
87,182,9.792
87,183,11.296
87,184,11.296
87,185,30.572
87,186,27.527
87,187,23.091
87,188,18.748
87,189,18.748
87,190,10.154
87,191,10.861
87,192,13.839
87,193,13.254
87,194,28.63
87,195,28.165
87,196,7.979
87,197,9.522
87,198,9.224
87,199,10.593
87,200,13.085
88,176,21.163
88,177,16.537
88,178,16.537
88,179,16.446
88,180,17.235
88,181,22.268
88,182,10.234
88,183,23.718
88,184,23.718
88,185,21.565
88,186,29.818
88,187,27.756
88,188,9.741
88,189,9.741
88,190,9.003
88,191,23.284
88,192,5.063
88,193,5.133
88,194,33.295
88,195,24.284
88,196,10.673
88,197,23.86
88,198,23.562
88,199,11.671
88,200,26.748
85,201,18.036
85,202,14.182
85,203,3.326
85,204,5.486
85,205,25.689
85,206,16.398
85,207,26.059
85,208,21.388
85,209,26.501
85,210,13.3
85,211,22.159
85,212,15.89
85,213,25.299
85,214,22.25
85,215,31.582
85,216,4.505
85,217,22.09
85,218,22.09
85,219,2.311
85,220,15.746
85,221,15.761
85,222,5.927
85,223,14.082
85,224,12.541
85,225,25.711
86,201,19.892
86,202,3.808
86,203,2.876
86,204,5.464
86,205,24.406
86,206,8.661
86,207,27.985
86,208,16.247
86,209,25.218
86,210,12.016
86,211,20.876
86,212,16.175
86,213,24.015
86,214,12.217
86,215,21.976
86,216,4.643
86,217,20.719
86,218,20.719
86,219,2.271
86,220,16.03
86,221,16.046
86,222,2.575
86,223,6.345
86,224,11.258
86,225,26.664
87,201,12.553
87,202,14.795
87,203,9.365
87,204,11.535
87,205,26.127
87,206,17.011
87,207,26.496
87,208,17.968
87,209,26.939
87,210,13.738
87,211,22.597
87,212,11.491
87,213,25.737
87,214,22.436
87,215,32.195
87,216,4.499
87,217,16.607
87,218,16.607
87,219,8.35
87,220,9.431
87,221,9.446
87,222,13.641
87,223,14.695
87,224,12.979
87,225,26.149
88,201,26.216
88,202,5.159
88,203,12.059
88,204,11.851
88,205,30.792
88,206,2.131
88,207,29.197
88,208,22.633
88,209,31.604
88,210,18.403
88,211,27.262
88,212,23.913
88,213,30.402
88,214,13.43
88,215,23.189
88,216,14.686
88,217,28.457
88,218,28.457
88,219,11.044
88,220,23.769
88,221,23.784
88,222,6.603
88,223,3.274
88,224,17.644
88,225,27.876
85,226,11.835
85,227,8.37
85,228,2.801
85,229,24.376
85,230,4.798
86,226,9.799
86,227,7.169
86,228,1.549
86,229,23.092
86,230,4.848
87,226,9.402
87,227,1.934
87,228,8.84
87,229,24.813
87,230,10.837
88,226,19.858
88,227,16.393
88,228,11.534
88,229,29.478
88,230,12.103
89,1,17.308
89,2,0.904
89,3,16.299
89,4,3.009
89,5,6.589
89,6,15.683
89,7,13.765
89,8,9.638
89,9,12.437
89,10,14.245
89,11,14.245
89,12,14.245
89,13,8.142
89,14,8.97
89,15,2.647
89,16,0.337
89,17,5.718
89,18,6.472
89,19,7.432
89,20,13.552
89,21,16.562
89,22,17.909
89,23,9.51
89,24,2.379
89,25,2.795
90,1,17.261
90,2,0.857
90,3,16.251
90,4,2.961
90,5,6.541
90,6,15.636
90,7,13.718
90,8,9.591
90,9,12.389
90,10,14.198
90,11,14.198
90,12,14.198
90,13,8.094
90,14,8.923
90,15,2.6
90,16,0.29
90,17,5.671
90,18,6.424
90,19,7.385
90,20,13.504
90,21,16.514
90,22,17.861
90,23,9.463
90,24,2.332
90,25,2.748
91,1,13.229
91,2,2.402
91,3,13.607
91,4,3.697
91,5,2.974
91,6,16.932
91,7,12.596
91,8,10.888
91,9,7.175
91,10,11.553
91,11,11.553
91,12,11.553
91,13,8.048
91,14,4.625
91,15,1.567
91,16,1.835
91,17,4.044
91,18,2.766
91,19,8.949
91,20,12.382
91,21,15.393
91,22,19.158
91,23,10.759
91,24,3.621
91,25,3.493
92,1,10.904
92,2,4.744
92,3,19.682
92,4,5.25
92,5,11.145
92,6,16.243
92,7,17.137
92,8,8.54
92,9,15.82
92,10,17.628
92,11,17.628
92,12,17.628
92,13,9.655
92,14,12.353
92,15,6.015
92,16,4.892
92,17,9.248
92,18,11.028
92,19,5.08
92,20,16.924
92,21,19.934
92,22,18.469
92,23,8.411
92,24,4.733
92,25,5.566
89,26,4.89
89,27,5.625
89,28,5.718
89,29,2.314
89,30,14.981
89,31,4.187
89,32,2.532
89,33,3.749
89,34,12.225
89,35,12.225
89,36,12.225
89,37,12.225
89,38,12.225
89,39,12.225
89,40,12.225
89,41,12.225
89,42,12.225
89,43,12.225
89,44,12.225
89,45,12.78
89,46,14.179
89,47,13.967
89,48,17.812
89,49,10.998
89,50,13.51
90,26,4.842
90,27,5.577
90,28,5.67
90,29,2.267
90,30,14.933
90,31,4.139
90,32,2.484
90,33,3.701
90,34,12.177
90,35,12.177
90,36,12.177
90,37,12.177
90,38,12.177
90,39,12.177
90,40,12.177
90,41,12.177
90,42,12.177
90,43,12.177
90,44,12.177
90,45,12.733
90,46,14.132
90,47,13.92
90,48,17.764
90,49,10.951
90,50,13.463
91,26,6.421
91,27,1.753
91,28,7.25
91,29,2.829
91,30,10.902
91,31,5.889
91,32,4.063
91,33,5.281
91,34,6.08
91,35,6.08
91,36,6.08
91,37,6.08
91,38,6.08
91,39,6.08
91,40,6.08
91,41,6.08
91,42,6.08
91,43,6.08
91,44,6.08
91,45,8.701
91,46,13.01
91,47,12.798
91,48,19.061
91,49,6.88
91,50,13.097
92,26,6.193
92,27,10.181
92,28,6.459
92,29,5.682
92,30,18.364
92,31,3.411
92,32,4.345
92,33,5.111
92,34,15.608
92,35,15.608
92,36,15.608
92,37,15.608
92,38,15.608
92,39,15.608
92,40,15.608
92,41,15.608
92,42,15.608
92,43,15.608
92,44,15.608
92,45,16.163
92,46,17.552
92,47,17.339
92,48,18.372
92,49,14.37
92,50,15.974
89,51,13.163
89,52,16.971
89,53,11.675
89,54,3.472
89,55,14.21
89,56,12.329
89,57,9.842
89,58,11.84
89,59,12.841
89,60,7.509
89,61,13.762
89,62,9.136
89,63,31.245
89,64,12.886
89,65,12.847
89,66,21.129
89,67,12.656
89,68,9.243
89,69,16.458
89,70,13.981
89,71,15.732
89,72,16.484
89,73,0.765
89,74,15.951
89,75,16.229
90,51,13.116
90,52,16.923
90,53,11.628
90,54,3.425
90,55,14.163
90,56,12.281
90,57,9.794
90,58,11.793
90,59,12.793
90,60,7.461
90,61,13.714
90,62,9.088
90,63,31.197
90,64,12.838
90,65,12.799
90,66,21.081
90,67,12.608
90,68,9.196
90,69,16.41
90,70,13.933
90,71,15.685
90,72,16.436
90,73,0.717
90,74,15.903
90,75,16.182
91,51,11.994
91,52,18.22
91,53,12.924
91,54,4.989
91,55,15.459
91,56,11.16
91,57,11.091
91,58,13.089
91,59,11.672
91,60,5.415
91,61,9.682
91,62,6.12
91,63,27.166
91,64,14.135
91,65,14.096
91,66,22.378
91,67,9.964
91,68,4.898
91,69,12.379
91,70,12.812
91,71,11.653
91,72,13.792
91,73,2.262
91,74,14.782
91,75,12.15
92,51,16.536
92,52,17.531
92,53,12.235
92,54,2.697
92,55,14.77
92,56,15.701
92,57,8.743
92,58,12.401
92,59,16.213
92,60,14.711
92,61,17.144
92,62,12.518
92,63,29.333
92,64,13.446
92,65,13.407
92,66,21.689
92,67,16.039
92,68,12.626
92,69,19.841
92,70,17.353
92,71,19.115
92,72,19.866
92,73,4.244
92,74,19.323
92,75,19.612
89,76,7.684
89,77,10.325
89,78,15.573
89,79,11.27
89,80,11.785
89,81,13.045
89,82,4.839
89,83,6.579
89,84,12.044
89,85,6.558
89,86,11.644
89,87,16.77
89,88,4.357
89,89,11.141
89,90,8.172
89,91,13.204
89,92,13.311
89,93,16.03
89,94,9.278
89,95,25.887
89,96,29.034
89,97,19.561
89,98,2.861
89,99,11.367
89,100,7.232
90,76,7.636
90,77,10.277
90,78,15.526
90,79,11.222
90,80,11.737
90,81,12.997
90,82,4.791
90,83,6.532
90,84,11.997
90,85,6.511
90,86,11.596
90,87,16.722
90,88,4.309
90,89,11.094
90,90,8.124
90,91,13.157
90,92,13.264
90,93,15.982
90,94,9.231
90,95,25.839
90,96,28.987
90,97,19.514
90,98,2.814
90,99,11.319
90,100,7.185
91,76,5.59
91,77,11.574
91,78,14.404
91,79,12.519
91,80,9.893
91,81,8.966
91,82,6.37
91,83,6.979
91,84,7.965
91,85,6.916
91,86,8.952
91,87,12.691
91,88,5.889
91,89,7.062
91,90,6.386
91,91,9.125
91,92,6.952
91,93,14.861
91,94,10.527
91,95,21.807
91,96,28.265
91,97,20.81
91,98,3.47
91,99,7.288
91,100,5.447
92,76,16.886
92,77,9.226
92,78,18.946
92,79,11.83
92,80,15.157
92,81,16.428
92,82,5.47
92,83,3.933
92,84,15.427
92,85,3.912
92,86,15.026
92,87,20.153
92,88,4.989
92,89,14.524
92,90,11.544
92,91,16.587
92,92,16.694
92,93,19.402
92,94,8.179
92,95,29.269
92,96,30.432
92,97,20.121
92,98,5.119
92,99,14.75
92,100,10.605
89,101,1.926
89,102,23.898
89,103,2.3
89,104,15.671
89,105,8.414
89,106,1.657
89,107,6.338
89,108,3.134
89,109,4.217
89,110,5.786
89,111,15.048
89,112,6.937
89,113,12.399
89,114,3.554
89,115,11.548
89,116,27.95
89,117,11.629
89,118,11.807
89,119,4.629
89,120,4.562
89,121,4.615
89,122,6.946
89,123,0.884
89,124,5.181
89,125,4.449
90,101,1.878
90,102,23.85
90,103,2.252
90,104,15.624
90,105,8.367
90,106,1.609
90,107,6.29
90,108,3.086
90,109,4.17
90,110,5.738
90,111,15.0
90,112,6.89
90,113,12.352
90,114,3.506
90,115,11.5
90,116,27.902
90,117,11.582
90,118,11.76
90,119,4.581
90,120,4.514
90,121,4.567
90,122,6.898
90,123,0.836
90,124,5.134
90,125,4.402
91,101,1.867
91,102,22.729
91,103,1.22
91,104,11.592
91,105,4.03
91,106,1.797
91,107,2.434
91,108,0.689
91,109,1.773
91,110,5.693
91,111,16.297
91,112,3.49
91,113,8.32
91,114,1.484
91,115,8.856
91,116,26.781
91,117,8.937
91,118,11.39
91,119,2.798
91,120,3.5
91,121,3.553
91,122,8.463
91,123,2.381
91,124,6.713
91,125,2.618
92,101,5.293
92,102,27.27
92,103,5.668
92,104,19.054
92,105,11.787
92,106,5.024
92,107,10.894
92,108,6.799
92,109,8.128
92,110,8.461
92,111,15.608
92,112,11.493
92,113,15.782
92,114,9.667
92,115,14.931
92,116,30.376
92,117,15.012
92,118,18.852
92,119,8.001
92,120,6.732
92,121,6.785
92,122,1.125
92,123,4.296
92,124,5.846
92,125,7.821
89,126,20.16
89,127,21.276
89,128,5.677
89,129,14.133
89,130,25.373
89,131,22.217
89,132,13.501
89,133,9.494
89,134,22.012
89,135,21.291
89,136,21.791
89,137,20.562
89,138,18.628
89,139,26.754
89,140,7.446
89,141,17.943
89,142,20.534
89,143,8.982
89,144,14.025
89,145,19.11
89,146,28.004
89,147,27.437
89,148,14.275
89,149,14.969
89,150,24.223
90,126,20.112
90,127,21.228
90,128,5.629
90,129,14.085
90,130,25.325
90,131,22.169
90,132,13.454
90,133,9.447
90,134,21.965
90,135,21.243
90,136,21.744
90,137,20.515
90,138,18.581
90,139,26.707
90,140,7.398
90,141,17.895
90,142,20.486
90,143,8.935
90,144,13.977
